"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
0,1015;-0,012;-7,636;0,812;6,654;0,051;142,100000;7,582;7,700;0,203;-0,032;7,661;40,6;-0,891;2,943
0,1020;-0,002;-7,626;0,816;-2,381;0,081;142,800000;7,587;7,700;0,204;0,046;7,656;40,8;-0,906;2,752
0,1025;-0,002;-7,626;0,820;-8,071;-0,056;143,500000;7,587;7,705;0,205;0,120;7,665;41,0;-0,921;2,557
0,1030;-0,012;-7,626;0,824;-5,629;-0,100;144,200000;7,587;7,700;0,206;0,198;7,661;41,2;-0,935;2,361
0,1035;-0,007;-7,621;0,828;7,543;-0,046;144,900000;7,582;7,705;0,207;0,266;7,661;41,4;-0,945;2,166
0,1040;-0,007;-7,612;0,832;7,807;0,046;145,600000;7,587;7,700;0,208;0,344;7,661;41,6;-0,955;1,971
0,1045;-0,007;-7,612;0,836;3,900;0,076;146,300000;7,592;7,705;0,209;0,413;7,656;41,8;-0,965;1,770
0,1050;-0,007;-7,607;0,840;-8,383;-0,061;147,000000;7,582;7,705;0,210;0,486;7,661;42,0;-0,974;1,575
0,1055;-0,002;-7,602;0,844;-7,324;-0,100;147,700000;7,592;7,700;0,211;0,559;7,661;42,2;-0,984;1,380
0,1060;-0,007;-7,597;0,848;-1,516;-0,056;148,400000;7,587;7,705;0,212;0,623;7,661;42,4;-0,994;1,170
0,1065;-0,007;-7,597;0,852;8,310;0,046;149,100000;7,582;7,695;0,213;0,696;7,665;42,6;-1,004;0,965
0,1070;-0,002;-7,587;0,856;6,625;0,076;149,800000;7,592;7,709;0,214;0,764;7,661;42,8;-1,013;0,755
0,1075;-0,007;-7,582;0,860;-2,762;-0,027;150,500000;7,587;7,700;0,215;0,828;7,656;43,0;-1,018;0,549
0,1080;-0,007;-7,582;0,864;-8,061;-0,095;151,200000;7,592;7,700;0,216;0,906;7,661;43,2;-1,018;0,354
0,1085;-0,002;-7,568;0,868;-5,551;-0,056;151,900000;7,587;7,705;0,217;0,969;7,661;43,4;-1,023;0,154
0,1090;-0,007;-7,568;0,872;7,885;0,032;152,600000;7,587;7,705;0,218;1,033;7,670;43,6;-1,028;-0,056
0,1095;-0,007;-7,563;0,876;7,792;0,071;153,300000;7,592;7,705;0,219;1,101;7,665;43,8;-1,033;-0,266
0,1100;-0,002;-7,553;0,880;3,739;-0,022;154,000000;7,587;7,700;0,220;1,160;7,661;44,0;-1,038;-0,471
0,1105;-0,002;-7,543;0,884;-8,374;-0,095;154,700000;7,592;7,705;0,221;1,228;7,661;44,2;-1,043;-0,676
0,1110;-0,007;-7,543;0,888;-7,294;-0,051;155,400000;7,587;7,705;0,222;1,292;7,661;44,4;-1,048;-0,882
0,1115;-0,002;-7,538;0,892;-1,287;0,017;156,100000;7,592;7,705;0,223;1,355;7,665;44,6;-1,048;-1,082
0,1120;-0,002;-7,529;0,896;8,300;0,076;156,800000;7,592;7,705;0,224;1,419;7,670;44,8;-1,043;-1,287
0,1125;-0,007;-7,524;0,900;6,557;-0,027;157,500000;7,597;7,700;0,225;1,477;7,665;45,0;-1,043;-1,487
0,1130;-0,002;-7,519;0,904;-2,977;-0,056;158,200000;7,587;7,705;0,226;1,541;7,670;45,2;-1,043;-1,692
0,1135;-0,002;-7,514;0,908;-8,046;-0,056;158,900000;7,592;7,700;0,227;1,600;7,665;45,4;-1,038;-1,893
0,1140;-0,012;-7,509;0,912;-5,463;0,017;159,600000;7,592;7,705;0,228;1,658;7,670;45,6;-1,043;-2,098
0,1145;-0,007;-7,504;0,916;8,256;0,056;160,300000;7,587;7,700;0,229;1,722;7,665;45,8;-1,038;-2,298
0,1150;-0,002;-7,495;0,920;7,773;-0,027;161,000000;7,592;7,700;0,230;1,775;7,665;46,0;-1,038;-2,498
0,1155;-0,002;-7,495;0,924;3,636;-0,056;161,700000;7,592;7,705;0,231;1,839;7,665;46,2;-1,033;-2,689
0,1160;-0,002;-7,490;0,928;-8,369;-0,051;162,400000;7,592;7,700;0,232;1,893;7,665;46,4;-1,023;-2,884
0,1165;-0,002;-7,480;0,932;-7,270;0,012;163,100000;7,592;7,705;0,233;1,946;7,665;46,6;-1,018;-3,074
0,1170;-0,002;-7,475;0,936;-1,140;0,037;163,800000;7,592;7,705;0,234;2,010;7,670;46,8;-1,013;-3,260
0,1175;-0,007;-7,470;0,940;8,291;-0,027;164,500000;7,597;7,705;0,235;2,059;7,661;47,0;-1,004;-3,451
0,1180;-0,002;-7,455;0,944;6,508;-0,066;165,200000;7,592;7,700;0,236;2,122;7,670;47,2;-0,994;-3,641
0,1185;-0,002;-7,451;0,948;-3,245;-0,017;165,900000;7,592;7,700;0,237;2,176;7,665;47,4;-0,994;-3,822
0,1190;-0,007;-7,446;0,952;-8,032;0,032;166,600000;7,592;7,705;0,238;2,225;7,670;47,6;-0,979;-4,007
0,1195;0,002;-7,436;0,956;-5,399;0,042;167,300000;7,592;7,700;0,239;2,283;7,670;47,8;-0,974;-4,178
0,1200;-0,002;-7,421;0,960;8,510;-0,051;168,000000;7,597;7,705;0,240;2,327;7,665;48,0;-0,960;-4,349
0,1205;-0,002;-7,426;0,964;7,744;-0,066;168,700000;7,592;7,700;0,241;2,386;7,670;48,2;-0,940;-4,520
0,1210;0,002;-7,416;0,968;3,529;-0,017;169,400000;7,597;7,700;0,242;2,435;7,665;48,4;-0,930;-4,686
0,1215;-0,002;-7,402;0,972;-8,359;0,027;170,100000;7,592;7,705;0,243;2,484;7,670;48,6;-0,916;-4,857
0,1220;-0,002;-7,402;0,976;-7,226;0,046;170,800000;7,597;7,700;0,244;2,537;7,670;48,8;-0,901;-5,018
0,1225;-0,002;-7,397;0,980;-0,926;-0,056;171,500000;7,597;7,705;0,245;2,586;7,670;49,0;-0,896;-5,175
0,1230;-0,002;-7,382;0,984;8,281;-0,066;172,200000;7,592;7,695;0,246;2,640;7,675;49,2;-0,877;-5,326
0,1235;-0,007;-7,382;0,988;6,464;-0,017;172,900000;7,597;7,700;0,247;2,694;7,675;49,4;-0,857;-5,477
0,1240;-0,002;-7,368;0,992;-3,578;0,056;173,600000;7,597;7,700;0,248;2,737;7,670;49,6;-0,842;-5,619
0,1245;0,002;-7,358;0,996;-8,012;0,042;174,300000;7,597;7,700;0,249;2,791;7,675;49,8;-0,823;-5,761
0,1250;-0,007;-7,358;1,000;-5,306;-0,066;175,000000;7,597;7,700;0,250;2,830;7,665;50,0;-0,803;-5,893
0,1255;-0,002;-7,348;1,004;8,510;-0,081;175,700000;7,597;7,705;0,251;2,884;7,675;50,2;-0,779;-6,029
0,1260;0,002;-7,338;1,008;7,739;-0,022;176,400000;7,597;7,705;0,252;2,928;7,670;50,4;-0,769;-6,161
0,1265;-0,002;-7,333;1,012;3,348;0,061;177,100000;7,592;7,700;0,253;2,977;7,670;50,6;-0,750;-6,288
0,1270;-0,007;-7,333;1,016;-8,359;0,046;177,800000;7,597;7,705;0,254;3,026;7,675;50,8;-0,730;-6,405
0,1275;0,002;-7,319;1,020;-7,192;-0,061;178,500000;7,592;7,705;0,255;3,070;7,675;51,0;-0,706;-6,513
0,1280;-0,002;-7,304;1,024;-0,759;-0,105;179,200000;7,597;7,700;0,256;3,114;7,675;51,2;-0,676;-6,620
0,1285;0,002;-7,299;1,028;8,271;-0,032;179,900000;7,597;7,705;0,257;3,158;7,675;51,4;-0,657;-6,723
0,1290;0,002;-7,289;1,032;6,391;0,051;180,600000;7,597;7,700;0,258;3,201;7,675;51,6;-0,632;-6,821
0,1295;-0,002;-7,280;1,036;-3,836;0,076;181,300000;7,597;7,700;0,259;3,250;7,675;51,8;-0,613;-6,918
0,1300;-0,007;-7,275;1,040;-7,998;-0,056;182,000000;7,592;7,700;0,260;3,284;7,670;52,0;-0,589;-7,006
0,1305;0,002;-7,260;1,044;-5,228;-0,100;182,700000;7,597;7,705;0,261;3,333;7,675;52,2;-0,564;-7,089
0,1310;0,002;-7,250;1,048;8,505;-0,042;183,400000;7,592;7,700;0,262;3,377;7,680;52,4;-0,545;-7,162
0,1315;0,002;-7,250;1,052;7,690;0,042;184,100000;7,597;7,705;0,263;3,416;7,675;52,6;-0,510;-7,236
0,1320;0,002;-7,236;1,056;3,260;0,076;184,800000;7,602;7,705;0,264;3,460;7,680;52,8;-0,486;-7,304
0,1325;0,002;-7,221;1,060;-8,349;-0,061;185,500000;7,602;7,700;0,265;3,499;7,675;53,0;-0,457;-7,358
0,1330;-0,002;-7,221;1,064;-7,153;-0,100;186,200000;7,602;7,700;0,266;3,538;7,675;53,2;-0,432;-7,411
0,1335;-0,002;-7,211;1,068;-0,535;-0,066;186,900000;7,592;7,705;0,267;3,582;7,675;53,4;-0,403;-7,470
0,1340;0,002;-7,197;1,072;8,256;0,051;187,600000;7,602;7,709;0,268;3,621;7,680;53,6;-0,383;-7,514
0,1345;-0,002;-7,192;1,076;6,342;0,076;188,300000;7,592;7,705;0,269;3,665;7,680;53,8;-0,354;-7,553
0,1350;0,002;-7,182;1,080;-4,203;-0,032;189,000000;7,597;7,700;0,270;3,695;7,670;54,0;-0,335;-7,582
0,1355;0,002;-7,172;1,084;-7,983;-0,095;189,700000;7,597;7,705;0,271;3,739;7,680;54,2;-0,300;-7,612
0,1360;-0,002;-7,167;1,088;-5,136;-0,061;190,400000;7,597;7,700;0,272;3,783;7,680;54,4;-0,271;-7,631
0,1365;0,002;-7,158;1,092;8,496;0,032;191,100000;7,597;7,705;0,273;3,812;7,680;54,6;-0,242;-7,641
0,1370;0,007;-7,143;1,096;7,675;0,076;191,800000;7,592;7,700;0,274;3,861;7,685;54,8;-0,198;-7,636
0,1375;0,002;-7,138;1,100;3,089;-0,022;192,500000;7,602;7,705;0,275;3,890;7,675;55,0;-0,168;-7,636
0,1380;0,002;-7,133;1,104;-8,339;-0,090;193,200000;7,597;7,705;0,276;3,934;7,680;55,2;-0,129;-7,626
0,1385;0,007;-7,109;1,108;-7,109;-0,056;193,900000;7,602;7,700;0,277;3,968;7,680;55,4;-0,105;-7,612
0,1390;0,002;-7,104;1,112;-0,281;0,012;194,600000;7,607;7,709;0,278;3,998;7,680;55,6;-0,071;-7,578
0,1395;0,002;-7,094;1,116;8,247;0,066;195,300000;7,597;7,700;0,279;4,046;7,685;55,8;-0,037;-7,553
0,1400;0,007;-7,084;1,120;6,269;-0,037;196,000000;7,607;7,709;0,280;4,076;7,675;56,0;-0,002;-7,514
0,1405;0,002;-7,070;1,124;-4,559;-0,071;196,700000;7,602;7,705;0,281;4,105;7,680;56,2;0,032;-7,475
0,1410;-0,002;-7,065;1,128;-7,958;-0,056;197,400000;7,602;7,705;0,282;4,144;7,680;56,4;0,061;-7,426
0,1415;0,007;-7,045;1,132;-5,018;0,017;198,100000;7,597;7,705;0,283;4,173;7,670;56,6;0,090;-7,377
0,1420;0,002;-7,035;1,136;8,501;0,066;198,800000;7,602;7,705;0,284;4,212;7,685;56,8;0,120;-7,324
0,1425;0,007;-7,031;1,140;7,641;-0,027;199,500000;7,602;7,705;0,285;4,252;7,680;57,0;0,149;-7,260
0,1430;0,007;-7,021;1,144;2,913;-0,061;200,200000;7,602;7,700;0,286;4,281;7,680;57,2;0,178;-7,187
0,1435;0,002;-7,006;1,148;-8,335;-0,051;200,900000;7,602;7,705;0,287;4,320;7,685;57,4;0,212;-7,109
0,1440;-0,002;-7,001;1,152;-7,065;0,017;201,600000;7,597;7,700;0,288;4,349;7,675;57,6;0,242;-7,026
0,1445;0,007;-6,991;1,156;-0,095;0,042;202,300000;7,602;7,700;0,289;4,379;7,685;57,8;0,271;-6,933
0,1450;0,002;-6,972;1,160;8,237;-0,032;203,000000;7,597;7,705;0,290;4,413;7,680;58,0;0,300;-6,850
0,1455;-0,002;-6,972;1,164;6,195;-0,066;203,700000;7,602;7,695;0,291;4,437;7,680;58,2;0,325;-6,752
0,1460;0,007;-6,957;1,168;-4,926;-0,022;204,400000;7,602;7,705;0,292;4,476;7,680;58,4;0,354;-6,654
0,1465;0,012;-6,943;1,172;-7,944;0,027;205,100000;7,597;7,700;0,293;4,505;7,685;58,6;0,383;-6,547
0,1470;0,002;-6,933;1,176;-4,940;0,042;205,800000;7,607;7,705;0,294;4,540;7,685;58,8;0,418;-6,425
0,1475;0,007;-6,928;1,180;8,491;-0,042;206,500000;7,602;7,705;0,295;4,569;7,680;59,0;0,442;-6,303
0,1480;0,007;-6,908;1,184;7,612;-0,071;207,200000;7,607;7,705;0,296;4,598;7,690;59,2;0,471;-6,181
0,1485;0,002;-6,899;1,188;2,762;-0,027;207,900000;7,607;7,709;0,297;4,632;7,685;59,4;0,501;-6,054
0,1490;0,007;-6,894;1,192;-8,325;0,022;208,600000;7,607;7,700;0,298;4,657;7,685;59,6;0,525;-5,917
0,1495;0,012;-6,874;1,196;-7,026;0,042;209,300000;7,607;7,705;0,299;4,686;7,690;59,8;0,549;-5,785
0,1500;0,002;-6,864;1,200;0,237;-0,071;210,000000;7,597;7,700;0,300;4,716;7,685;60,0;0,574;-5,643
0,1505;0,002;-6,855;1,204;8,227;-0,061;210,700000;7,607;7,709;0,301;4,740;7,680;60,2;0,598;-5,497
0,1510;0,012;-6,835;1,208;6,132;-0,017;211,400000;7,602;7,705;0,302;4,774;7,685;60,4;0,628;-5,341
0,1515;0,007;-6,825;1,212;-5,370;0,051;212,100000;7,607;7,705;0,303;4,803;7,680;60,6;0,647;-5,184
0,1520;0,007;-6,821;1,216;-7,929;0,042;212,800000;7,612;7,705;0,304;4,833;7,690;60,8;0,672;-5,023
0,1525;0,007;-6,801;1,220;-4,794;-0,066;213,500000;7,602;7,700;0,305;4,857;7,685;61,0;0,696;-4,862
0,1530;0,007;-6,786;1,224;8,486;-0,071;214,200000;7,612;7,705;0,306;4,882;7,685;61,2;0,716;-4,696
0,1535;0,007;-6,786;1,228;7,582;-0,027;214,900000;7,602;7,705;0,307;4,916;7,690;61,4;0,740;-4,530
0,1540;0,007;-6,767;1,232;2,547;0,066;215,600000;7,607;7,705;0,308;4,940;7,685;61,6;0,755;-4,364
0,1545;0,012;-6,752;1,236;-8,315;0,051;216,300000;7,602;7,705;0,309;4,969;7,685;61,8;0,779;-4,178
0,1550;0,002;-6,747;1,240;-6,967;-0,061;217,000000;7,607;7,705;0,310;4,994;7,685;62,0;0,799;-3,998
0,1555;0,012;-6,737;1,244;0,476;-0,100;217,700000;7,607;7,709;0,311;5,009;7,680;62,2;0,818;-3,817
0,1560;0,012;-6,718;1,248;8,212;-0,027;218,400000;7,607;7,700;0,312;5,048;7,685;62,4;0,838;-3,621
0,1565;0,007;-6,708;1,252;6,029;0,061;219,100000;7,612;7,705;0,313;5,067;7,680;62,6;0,857;-3,436
0,1570;0,012;-6,694;1,256;-5,712;0,076;219,800000;7,602;7,705;0,314;5,096;7,690;62,8;0,867;-3,245
0,1575;0,012;-6,684;1,260;-7,900;-0,056;220,500000;7,602;7,700;0,315;5,126;7,690;63,0;0,877;-3,055
0,1580;0,002;-6,669;1,264;-4,676;-0,095;221,200000;7,602;7,700;0,316;5,145;7,690;63,2;0,896;-2,864
0,1585;0,007;-6,659;1,268;8,486;-0,017;221,900000;7,607;7,700;0,317;5,170;7,690;63,4;0,911;-2,659
0,1590;0,017;-6,635;1,272;7,534;0,051;222,600000;7,607;7,705;0,318;5,194;7,685;63,6;0,926;-2,464
0,1595;0,007;-6,630;1,276;2,376;0,081;223,300000;7,597;7,700;0,319;5,214;7,690;63,8;0,940;-2,264
0,1600;0,012;-6,620;1,280;-8,305;-0,056;224,000000;7,612;7,705;0,320;5,243;7,690;64,0;0,950;-2,059
0,1605;0,012;-6,601;1,284;-6,908;-0,100;224,700000;7,607;7,705;0,321;5,258;7,685;64,2;0,960;-1,863
0,1610;0,007;-6,591;1,288;0,774;-0,066;225,400000;7,607;7,700;0,322;5,292;7,690;64,4;0,969;-1,658
0,1615;0,012;-6,581;1,292;8,188;0,056;226,100000;7,607;7,705;0,323;5,311;7,695;64,6;0,974;-1,453
0,1620;0,017;-6,562;1,296;5,966;0,076;226,800000;7,612;7,700;0,324;5,331;7,690;64,8;0,979;-1,248
0,1625;0,012;-6,552;1,300;-6,244;-0,032;227,500000;7,612;7,709;0,325;5,360;7,690;65,0;0,994;-1,038
0,1630;0,012;-6,537;1,304;-7,880;-0,095;228,200000;7,602;7,700;0,326;5,375;7,690;65,2;1,004;-0,833
0,1635;0,012;-6,523;1,308;-4,559;-0,066;228,900000;7,607;7,705;0,327;5,404;7,690;65,4;1,009;-0,628
0,1640;0,012;-6,508;1,312;8,466;0,051;229,600000;7,607;7,705;0,328;5,424;7,690;65,6;1,018;-0,413
0,1645;0,007;-6,503;1,316;7,504;0,071;230,300000;7,607;7,700;0,329;5,443;7,690;65,8;1,018;-0,208
0,1650;0,017;-6,479;1,320;2,132;-0,027;231,000000;7,607;7,705;0,330;5,473;7,695;66,0;1,018;-0,002
0,1655;0,012;-6,464;1,324;-8,291;-0,095;231,700000;7,607;7,700;0,331;5,482;7,685;66,2;1,018;0,198
0,1660;0,007;-6,459;1,328;-6,860;-0,051;232,400000;7,612;7,705;0,332;5,512;7,690;66,4;1,023;0,413
0,1665;0,012;-6,440;1,332;1,126;0,012;233,100000;7,607;7,700;0,333;5,531;7,695;66,6;1,028;0,613
0,1670;0,012;-6,420;1,336;8,168;0,071;233,800000;7,607;7,700;0,334;5,551;7,690;66,8;1,028;0,823
0,1675;0,012;-6,410;1,340;5,844;-0,027;234,500000;7,607;7,709;0,335;5,575;7,695;67,0;1,028;1,033
0,1680;0,012;-6,400;1,344;-6,659;-0,076;235,200000;7,612;7,700;0,336;5,590;7,690;67,2;1,033;1,233
0,1685;0,012;-6,381;1,348;-7,856;-0,056;235,900000;7,612;7,709;0,337;5,614;7,700;67,4;1,028;1,438
0,1690;0,012;-6,366;1,352;-4,383;0,022;236,600000;7,612;7,700;0,338;5,629;7,690;67,6;1,023;1,643
0,1695;0,012;-6,352;1,356;8,471;0,071;237,300000;7,612;7,705;0,339;5,648;7,690;67,8;1,018;1,829
0,1700;0,017;-6,337;1,360;7,455;-0,032;238,000000;7,607;7,705;0,340;5,673;7,690;68,0;1,013;2,044
0,1705;0,007;-6,322;1,364;1,927;-0,061;238,700000;7,612;7,709;0,341;5,692;7,685;68,2;1,018;2,239
0,1710;0,012;-6,308;1,368;-8,286;-0,056;239,400000;7,612;7,705;0,342;5,712;7,695;68,4;1,013;2,440
0,1715;0,022;-6,288;1,372;-6,786;0,017;240,100000;7,607;7,700;0,343;5,726;7,685;68,6;1,009;2,635
0,1720;0,012;-6,278;1,376;1,424;0,032;240,800000;7,607;7,705;0,344;5,746;7,695;68,8;1,004;2,825
0,1725;0,012;-6,264;1,380;8,154;-0,042;241,500000;7,607;7,705;0,345;5,770;7,695;69,0;0,994;3,016
0,1730;0,017;-6,249;1,384;5,756;-0,066;242,200000;7,612;7,705;0,346;5,785;7,690;69,2;0,989;3,206
0,1735;0,012;-6,230;1,388;-7,114;-0,032;242,900000;7,607;7,700;0,347;5,800;7,695;69,4;0,979;3,392
0,1740;0,012;-6,220;1,392;-7,827;0,027;243,600000;7,607;7,705;0,348;5,824;7,690;69,6;0,969;3,578
0,1745;0,012;-6,200;1,396;-4,281;0,037;244,300000;7,607;7,705;0,349;5,834;7,695;69,8;0,960;3,758
0,1750;0,017;-6,186;1,400;8,452;-0,032;245,000000;7,612;7,700;0,350;5,858;7,695;70,0;0,950;3,944
0,1755;0,012;-6,181;1,404;7,416;-0,061;245,700000;7,612;7,705;0,351;5,873;7,690;70,2;0,945;4,120
0,1760;0,017;-6,161;1,408;1,702;-0,022;246,400000;7,607;7,700;0,352;5,893;7,700;70,4;0,930;4,291
0,1765;0,012;-6,142;1,412;-8,271;0,032;247,100000;7,612;7,705;0,353;5,912;7,695;70,6;0,916;4,462
0,1770;0,012;-6,132;1,416;-6,737;0,046;247,800000;7,607;7,705;0,354;5,922;7,690;70,8;0,901;4,623
0,1775;0,017;-6,112;1,420;1,785;-0,066;248,500000;7,612;7,705;0,355;5,946;7,695;71,0;0,886;4,789
0,1780;0,012;-6,093;1,424;8,144;-0,056;249,200000;7,612;7,700;0,356;5,956;7,690;71,2;0,877;4,955
0,1785;0,012;-6,078;1,428;5,707;-0,012;249,900000;7,607;7,700;0,357;5,976;7,695;71,4;0,862;5,111
0,1790;0,012;-6,063;1,432;-7,612;0,042;250,600000;7,612;7,709;0,358;5,995;7,695;71,6;0,847;5,267
0,1795;0,022;-6,044;1,436;-7,802;0,042;251,300000;7,607;7,705;0,359;6,010;7,695;71,8;0,833;5,419
0,1800;0,012;-6,029;1,440;-4,125;-0,071;252,000000;7,612;7,700;0,360;6,029;7,700;72,0;0,818;5,560
0,1805;0,017;-6,020;1,444;8,452;-0,066;252,700000;7,612;7,700;0,361;6,039;7,685;72,2;0,799;5,702
0,1810;0,022;-5,995;1,448;7,392;-0,022;253,400000;7,612;7,700;0,362;6,054;7,695;72,4;0,774;5,839
0,1815;0,017;-5,980;1,452;1,448;0,066;254,100000;7,612;7,709;0,363;6,073;7,695;72,6;0,759;5,976
0,1820;0,017;-5,966;1,456;-8,261;0,046;254,800000;7,612;7,695;0,364;6,083;7,695;72,8;0,745;6,107
0,1825;0,017;-5,946;1,460;-6,679;-0,061;255,500000;7,612;7,705;0,365;6,107;7,700;73,0;0,725;6,234
0,1830;0,022;-5,932;1,464;2,103;-0,105;256,200000;7,607;7,700;0,366;6,122;7,695;73,2;0,711;6,357
0,1835;0,012;-5,922;1,468;8,129;-0,037;256,900000;7,612;7,700;0,367;6,127;7,700;73,4;0,696;6,474
0,1840;0,022;-5,897;1,472;5,556;0,061;257,600000;7,607;7,705;0,368;6,151;7,695;73,6;0,667;6,586
0,1845;0,017;-5,883;1,476;-8,027;0,066;258,300000;7,612;7,705;0,369;6,156;7,695;73,8;0,647;6,689
0,1850;0,017;-5,878;1,480;-7,773;-0,056;259,000000;7,612;7,709;0,370;6,181;7,695;74,0;0,623;6,796
0,1855;0,022;-5,853;1,484;-3,973;-0,100;259,700000;7,612;7,695;0,371;6,190;7,690;74,2;0,603;6,894
0,1860;0,017;-5,829;1,488;8,452;-0,027;260,400000;7,612;7,700;0,372;6,205;7,695;74,4;0,584;6,987
0,1865;0,012;-5,819;1,492;7,328;0,051;261,100000;7,607;7,705;0,373;6,225;7,700;74,6;0,559;7,079
0,1870;0,017;-5,805;1,496;1,282;0,081;261,800000;7,617;7,700;0,374;6,230;7,695;74,8;0,535;7,162
0,1875;0,017;-5,780;1,500;-8,252;-0,061;262,500000;7,612;7,700;0,375;6,249;7,695;75,0;0,515;7,245
0,1880;0,012;-5,770;1,504;-6,606;-0,095;263,200000;7,612;7,695;0,376;6,264;7,695;75,2;0,491;7,314
0,1885;0,017;-5,751;1,508;2,444;-0,066;263,900000;7,612;7,705;0,377;6,278;7,700;75,4;0,462;7,382
0,1890;0,022;-5,731;1,512;8,105;0,056;264,600000;7,612;7,700;0,378;6,293;7,700;75,6;0,437;7,446
0,1895;0,017;-5,712;1,516;5,482;0,081;265,300000;7,617;7,705;0,379;6,298;7,690;75,8;0,413;7,509
0,1900;0,022;-5,697;1,520;-8,427;-0,042;266,000000;7,607;7,700;0,380;6,322;7,700;76,0;0,388;7,563
0,1905;0,027;-5,678;1,524;-7,753;-0,095;266,700000;7,612;7,705;0,381;6,322;7,685;76,2;0,369;7,612
0,1910;0,017;-5,663;1,528;-3,836;-0,061;267,400000;7,607;7,705;0,382;6,337;7,700;76,4;0,344;7,661
0,1915;0,022;-5,653;1,532;8,437;0,051;268,100000;7,612;7,700;0,383;6,357;7,695;76,6;0,315;7,695
0,1920;0,022;-5,624;1,536;7,304;0,071;268,800000;7,612;7,709;0,384;6,366;7,695;76,8;0,291;7,729
0,1925;0,017;-5,614;1,540;0,969;-0,032;269,500000;7,607;7,695;0,385;6,376;7,700;77,0;0,266;7,763
0,1930;0,017;-5,600;1,544;-8,232;-0,095;270,200000;7,612;7,700;0,386;6,396;7,695;77,2;0,242;7,783
0,1935;0,022;-5,575;1,548;-6,547;-0,061;270,900000;7,612;7,705;0,387;6,405;7,700;77,4;0,217;7,797
0,1940;0,017;-5,556;1,552;2,855;0,022;271,600000;7,617;7,709;0,388;6,420;7,700;77,6;0,183;7,802
0,1945;0,022;-5,546;1,556;8,081;0,066;272,300000;7,607;7,700;0,389;6,425;7,700;77,8;0,149;7,802
0,1950;0,022;-5,521;1,560;5,336;-0,027;273,000000;7,612;7,700;0,390;6,440;7,700;78,0;0,120;7,797
0,1955;0,022;-5,507;1,564;-8,452;-0,090;273,700000;7,612;7,705;0,391;6,449;7,695;78,2;0,085;7,778
0,1960;0,017;-5,492;1,568;-7,719;-0,056;274,400000;7,607;7,695;0,392;6,464;7,695;78,4;0,056;7,758
0,1965;0,022;-5,473;1,572;-3,646;0,022;275,100000;7,617;7,705;0,393;6,479;7,700;78,6;0,022;7,734
0,1970;0,022;-5,448;1,576;8,432;0,071;275,800000;7,617;7,700;0,394;6,484;7,695;78,8;-0,007;7,705
0,1975;0,017;-5,438;1,580;7,255;-0,027;276,500000;7,612;7,705;0,395;6,498;7,700;79,0;-0,032;7,675
0,1980;0,017;-5,424;1,584;0,735;-0,061;277,200000;7,612;7,705;0,396;6,513;7,700;79,2;-0,056;7,636
0,1985;0,022;-5,399;1,588;-8,227;-0,056;277,900000;7,612;7,700;0,397;6,518;7,700;79,4;-0,085;7,592
0,1990;0,017;-5,380;1,592;-6,474;0,027;278,600000;7,621;7,709;0,398;6,532;7,705;79,6;-0,110;7,543
0,1995;0,022;-5,360;1,596;3,192;0,037;279,300000;7,612;7,700;0,399;6,537;7,695;79,8;-0,144;7,490
0,2000;0,022;-5,341;1,600;8,066;-0,032;280,000000;7,617;7,705;0,400;6,552;7,700;80,0;-0,178;7,426
0,2005;0,017;-5,321;1,604;5,238;-0,061;280,700000;7,612;7,705;0,401;6,562;7,700;80,2;-0,198;7,358
0,2010;0,022;-5,306;1,608;-8,437;-0,037;281,400000;7,612;7,700;0,402;6,571;7,700;80,4;-0,232;7,294
0,2015;0,027;-5,282;1,612;-7,690;0,027;282,100000;7,612;7,705;0,403;6,586;7,700;80,6;-0,252;7,221
0,2020;0,022;-5,267;1,616;-3,509;0,037;282,800000;7,617;7,695;0,404;6,586;7,695;80,8;-0,276;7,143
0,2025;0,027;-5,253;1,620;8,413;-0,037;283,500000;7,617;7,709;0,405;6,606;7,705;81,0;-0,300;7,060
0,2030;0,027;-5,228;1,624;7,192;-0,071;284,200000;7,612;7,700;0,406;6,611;7,695;81,2;-0,325;6,967
0,2035;0,022;-5,214;1,628;0,491;-0,017;284,900000;7,617;7,705;0,407;6,620;7,700;81,4;-0,359;6,869
0,2040;0,022;-5,199;1,632;-8,212;0,032;285,600000;7,612;7,705;0,408;6,640;7,705;81,6;-0,383;6,767
0,2045;0,027;-5,175;1,636;-6,405;0,046;286,300000;7,612;7,705;0,409;6,645;7,700;81,8;-0,408;6,664
0,2050;0,017;-5,155;1,640;3,602;-0,066;287,000000;7,612;7,705;0,410;6,654;7,700;82,0;-0,432;6,557
0,2055;0,022;-5,145;1,644;8,042;-0,066;287,700000;7,617;7,700;0,411;6,664;7,695;82,2;-0,457;6,444
0,2060;0,022;-5,116;1,648;5,140;-0,032;288,400000;7,617;7,705;0,412;6,669;7,700;82,4;-0,481;6,332
